@contest "2025 CCPC 全国邀请赛（南昌）暨第二届江西省赛 - 正式赛"
@contlen 310
@problems 13
@teams 370
@submissions 4411
@t 30,0,1,"新疆大学 - TQL - 邱开崟, 田野, 刘宇轩"
@t 31,0,1,"西华大学 - 三只蒟蒻牛 - 吴岚轩, 朱俊豪, 银敏皓"
@t 32,0,1,"重庆鲁能巴蜀中学 - 科学的超电磁炮之当暴力美学遇上n3数据范围 - 曾令名, 邓铂为, 谢明澔"
@t 33,0,1,"南京明道学校 - 鹿鹿鹿 - 韦辰泽, 陈聂, 郑岩泽"
@t 34,0,1,"武汉大学 - 我们鸡房有火锅、电钢、冰箱、折叠床 - 李书纬, 黄文婷, 王舒睿"
@t 35,0,1,"南昌航空大学 - 集训吃饭不排队 - 于峰, 赖剑峰, 邹仁杰"
@t 36,0,1,"南昌航空大学 - 码力全开 - 李毅伟, 曾葵炫, 雷林平"
@t 37,0,1,"山东理工大学 - 夜航⭐ - 汤星宇, 吴文斌, 吕宏业"
@t 38,0,1,"安阳师范学院 - 自费第一舞 - 周兴科, 余卓豪, 王枫"
@t 39,0,1,"南昌航空大学 - 那一天的算法，算法起来 - 林培豪, 曾钦文, 张进超"
@t 40,0,1,"长春理工大学 - 神人乐队和动物朋友 - 史振宜, 周熙众, 梁寒兵"
@t 41,0,1,"湖南涉外经济学院 - icpc南昌打铁队 - 曾庆伟, 彭胜, 肖捷"
@t 42,0,1,"国防科技大学 - 一年之诗 - 彭诚, 宋怀源, 苏弘烨"
@t 43,0,1,"重庆鲁能巴蜀中学 - 诡秘诡秘想不想和我打CCPC喵喵喵 - 余承晓, 彭禹天, 李辰爻"
@t 44,0,1,"江西财经大学 - 关注复活小聪明喵，关注复活小聪明谢谢喵 - 彭俊杰, 李鑫, 肖俊杰"
@t 45,0,1,"湖南大学 - 三枪队 - 李江浩, 刘良锐, 周键泷"
@t 46,0,1,"河南大学 - 雨 - 陈俊峰, 刘永斌, 朱德良"
@t 47,0,1,"青岛农业大学 - 手写的从前 - 刘世征, 张方博, 王科锦"
@t 48,0,1,"信阳师范大学 - 四只乌龟 - 宋之涵, 郭鑫明, 代欣雨"
@t 49,0,1,"东华理工大学 - 破晓星 - 魏嘉豪, 涂嘉乐, 熊永荣"
@t 50,0,1,"延安大学西安创新学院 - BY.小羊驼 - 杨拓丹, 姚鹏飞, 廖双钰"
@t 51,0,1,"山东科技大学 - 鹰号 - 秦立杰, 徐涵煜, 杨竣凯"
@t 52,0,1,"井冈山大学 - 涅槃 - 王琼, 杨文源, 陈柏伟"
@t 53,0,1,"江西财经大学 - 别开香槟开早了 - 孙天成, 罗文轩, 肖源"
@t 54,0,1,"新疆大学 - 三个人挂了十次四六级 - 黄梓峰, 蒋涛, 古恩豪"
@t 55,0,1,"南昌理工学院 - 比赛嘛，最重要的是开心 - 谢杰伟, 林俊逸, 唐鑫程"
@t 56,0,1,"山西大学 - 喵鱼豆腐与南中环东街0x3F号 - 王盛宇, 王嘉硕, 于亚玄"
@t 57,0,1,"徐州工程学院 - 无敌奶龙 - 陈光雨, 宋石林, 顾宇燿"
@t 58,0,1,"东华理工大学 - 吃个冻梨不嘻嘻 - 邹涛, 黄瑞杨, 郑超"
@t 59,0,1,"江西理工大学 - 江理队1 - 华振峰, 罗健, 钟伟"
@t 60,0,1,"淮北理工学院 - 来我淮理玩吖 - 尹洪超, 霍宇成, 朱宏伟"
@t 61,0,1,"华东交通大学 - 薛定谔的AC - 程宇辉, 罗思亮, 黄仕杰"
@t 62,0,1,"湖北汽车工业学院 - 一个队名必须是队名 - 李振超, 曾宇恒, 陈子扬"
@t 63,0,1,"江西农业大学 - 你的存在是一个奇迹 - 罗光明, 胡艺, 贺子豪"
@t 64,0,1,"浙江工商大学 - 吴神和他的队友们 - 贾伊阳, 廖赢煜, 吴雨航"
@t 65,0,1,"北京化工大学 - 再临 - 范力烨, 江浩, 周好"
@t 66,0,1,"广东金融学院 - 哥布林之家 - 郭庆, 陈优彬, 林子健"
@t 67,0,1,"西安石油大学 - debug大王终究会de出他的bug - 马浩宇, 李昊宸, 姜博文"
@t 68,0,1,"怀化学院 - 重生之我是游客 - 郑岳桓, 陈皓, 孟正浩"
@t 69,0,1,"武汉大学 - 你说得对，但哈基米已经A了这题 - 杨林, 李楚森, 李俊涛"
@t 70,0,1,"广东工业大学 - 做得都队 - 彭文昊, 石飏, 齐思贤"
@t 71,0,1,"江西水利电力大学 - 南昌邀请赛241名铁首奶龙是真的难铜 - 谭宇晨, 李嘉懿, 刘涛"
@t 72,0,1,"武汉轻工大学 - 又被压力哩 - 姚绮翔, 刘俊泽, 丁锦烨"
@t 73,0,1,"长江大学 - 过样例就交 - 柯业鑫, 张为晖, 周旭"
@t 74,0,1,"中国传媒大学 - 中传赶紧修梆子井地道队 - 李润淇, 刘同星, 马一天"
@t 75,0,1,"武汉工程大学 - 我想吃掉你的金牌 - 乔翊展, 邓文豪, 曾宪理"
@t 76,0,1,"潍坊学院 - 我不想再打铁了 - 杨孟兴, 李泉良, 徐世恒"
@t 77,0,1,"东莞理工学院 - 带金鱼之队 - 欧志豪, 陈子扬, 林航"
@t 78,0,1,"湖北工业大学 - 长生 - 杨思腾, 陈奕澄, 陈晓辉"
@t 79,0,1,"石河子大学 - 石带不是大专是国家211工程重点建设高校 - 胡锦程, 方永康, 余泓淏"
@t 80,0,1,"山东师范大学 - 樱高轻音部 - 张兴晨, 路宇欣, 魏淑英"
@t 81,0,1,"南阳师范学院 - 迎风向前 - 王子龙, 刘鹏奇, 杜正祺"
@t 82,0,1,"山东科技大学 - 赤城号 - 王世奇, 黄涛, 周景然"
@t 83,0,1,"湖北经济学院 - 涅槃重生队 - 陈宵阳, 陈怡冰, 黄翰名"
@t 84,0,1,"山东科技大学 - 恒河号 - 郭一鸣, 李卓航, 张高鸣"
@t 85,0,1,"山东理工大学 - 只此一发 - 屈浩浩, 周鵬, 刘晓宇"
@t 86,0,1,"东华理工大学 - 青春猪头WA少年想要梦到AC学姐 - 刘志翔, 周子彤, 黄伟"
@t 87,0,1,"吉利学院 - 吉利实在是太魅 - 罗志豪, 何正, 王超"
@t 88,0,1,"南昌理工学院 - 龙星石 - 姜鸿鑫, 汤宇豪, 廖龙浩"
@t 89,0,1,"中北大学 - AI+老分队 - 李兴隆, 陈文博, 谭炯豪"
@t 90,0,1,"江西财经大学 - ~到了赛场上就要拿出真本事~ - 王翔, 吴星乐, 肖辅霖"
@t 91,0,1,"湖南农业大学 - 狗go狗go狗狗go - 李南翃, 李磊, 许健强"
@t 92,0,1,"浙江广厦建设职业技术大学 - 浙江算法男神组合 - 龚孝天, 向文寿, 陈资权"
@t 93,0,1,"广东工业大学 - AC发电机 - 何彦憬, 郭靖扬, 王耀廷"
@t 94,0,1,"武汉工程大学 - 兄弟你好香鸭 - 张天星, 张帆远航, 黄金城"
@t 95,0,1,"浙江万里学院 - 一方通行 - 傅炫瑜, 朱勤涵, 吴翱丞"
@t 96,0,1,"南昌大学 - 碧琪柔柔勇闯CCPC - 朱砺成, 梁锦超, 朱本繁"
@t 97,0,1,"湖南大学 - 瓦学弟的打铁之旅 - 邱琼林, 蔡芸涛, 刘继云"
@t 98,0,1,"中北大学 - 天文学家要看星星 - 孙天赐, 关清文, 程伯文"
@t 99,0,1,"武汉轻工大学 - 最后一舞 - 肖子龙, 程子豪, 余伟琦"
@t 100,0,1,"武汉纺织大学 - 零式镇魂曲 - 林舒乐, 饶林辉, 张智宇"
@t 101,0,1,"山东师范大学 - 爆零就去玩原神 - 李佳恒, 吕俊东, 孙智毅"
@t 102,0,1,"陕西科技大学 - 三世同堂 - 崔宇乐, 马凌峰, 何科航"
@t 103,0,1,"浙江理工大学 - 这题真做不队 - 柴春阳, 张峻松, 苏沛铭"
@t 104,0,1,"山东大学 - sdu-一场伟大的魔术 - 刘殷帆, 李正君, 董华烁"
@t 105,0,1,"江西农业大学 - 枕月听风 - 万家林, 刘益平, 殷智宇"
@t 106,0,1,"衡阳师范学院 - 随風舞 - 郑庆, 王葡豪, 谢晖"
@t 107,0,1,"长春理工大学 - 青春custer不会遇见acm学姐 - 满统勋, 何宇航, 刘晋源"
@t 108,0,1,"武汉软件工程职业学院 - O(1) Dreamers - 郭臣希, 吴伟凡, 樊洪涛"
@t 109,0,1,"浙江工商大学 - 电之迹 - 姚益浩, 丁豪, 邬博丞"
@t 110,0,1,"重庆鲁能巴蜀中学 - 罚坐三人组 - 金宬汉, 严子乘, 谭扬恒"
@t 111,0,1,"西南石油大学 - 成都男大征婚2069083570 - 付泽东, 黄茂, 龚云飞"
@t 112,0,1,"江西师范大学 - RuntimeError - 王楷翔, 胡天翊, 樊宇康"
@t 113,0,1,"湖北第二师范学院 - 我们再来一次吧 - 贺宇杰, 余子晗, 陈仕钰"
@t 114,0,1,"江西农业大学 - 网瘾犯了 - 孙文凯, 林志炫, 朱雅希"
@t 115,0,1,"西安科技大学 - 袁神助我拿金 - 李姜帅, 毛梓聿, 罗元"
@t 116,0,1,"安徽农业大学 - AC自动机不会自动AC - 韩贺宇, 程洛庆, 杨皓宇"
@t 117,0,1,"中国传媒大学 - 嗷呜呜呜 - 吕梓扬, 李鑫贺, 常行健"
@t 118,0,1,"福州工商学院 - 25年最后一舞 - 余延鳐, 苏德爱"
@t 119,0,1,"江西农业大学 - 深藏blue - 王苏, 张广晟, 魏有涛"
@t 120,0,1,"太原理工大学 - O(1)头发量 - 王振琛, 路汶泰, 林挺"
@t 121,0,1,"江西农业大学 - 前面忘了，中间忘了，后面忘了 - 朱智咸, 朱煜伟, 梁宝生"
@t 122,0,1,"江西农业大学 - 极点 - 闫卡特, 罗宇豪, 徐浩东"
@t 123,0,1,"江西财经大学 - ACM败犬太多了 - 杨源鑫, 张瑞杰, 喻芷珊"
@t 124,0,1,"江西水利电力大学 - 烟雨坦然 - 胡朝宇, 马晋灝, 张安琛"
@t 125,0,1,"山西工程科技职业大学 - 你知道吗 - 王旭帆, 王映鑫, 唐震宇"
@t 126,0,1,"山东师范大学 - 三人行 - 程佳星, 王永恺, 宋文远"
@t 127,0,1,"武汉纺织大学 - 扣1通过 - 曾繁昊, 孙嘉麒, 杜康琪"
@t 128,0,1,"苏州工学院 - 队友不起名所以只好随便扔个名字上来 - 方思珩, 马鸿建, 刘易"
@t 129,0,1,"山东财经大学 - 燕山幼儿园 - 王艺, 张腾飞, 钱玮浩"
@t 130,0,1,"井冈山大学 - 哈基易秒开棘背龙打acm - 易传承, 庄子琪, 陈晓霖"
@t 131,0,1,"华东交通大学 - galgame小屋 - 魏征, 陈塬滨, 熊剑涛"
@t 132,0,1,"信息工程大学 - 爱抽华子的白雪公主 - 白昊然, 王华锋, 王瑞雪"
@t 133,0,1,"南昌航空大学 - 酒吧里面点炒饭 - 马铭宇, 王云博, 李声欢"
@t 134,0,1,"广西科技师范学院 - 好想成为人类啊desuwa - 彭锦涛, 黄靖杰, 符琪"
@t 135,0,1,"湖南工学院 - 狙击王 - 李东, 刘博瑞, 袁航"
@t 136,0,1,"阜阳理工学院 - 样例过了就提交 - 刘明辉, 贾好胜, 丁剑锋"
@t 137,0,1,"南昌大学 - 三下五除二 - 刘学麟, 傅文立"
@t 138,0,1,"浙江工商大学 - 白日梦想家 - 胡辰瑜, 舒皓天, 柳程"
@t 139,0,1,"湖北第二师范学院 - whynot - 陈瑞杰, 魏传旭, 肖梓恒"
@t 140,0,1,"武汉纺织大学 - 满月三人组 - 范赫, 钟宇峰, 游为与"
@t 141,0,1,"南昌大学 - 帕斯卡小队 - 张雨晨, 冯晓寒, 彭博海"
@t 142,0,1,"山东管理学院 - 因为太怕ac就全学暴力了 - 刘佳鑫, 张云达, 华勇"
@t 143,0,1,"长江大学 - 扬子江比特 - 曹轩, 刘强, 杨山峰"
@t 144,0,1,"东华理工大学 - 鸢_nicetry - 罗竣潇, 李筇绫, 邓佳豪"
@t 145,0,1,"武汉轻工大学 - AC八方来 - 王艾欣, 雷唐杨, 刘江凯"
@t 146,0,1,"厦门理工学院 - 有了有了 - 周子峰, 林佳剑, 黄锦浩"
@t 147,0,1,"郑州经贸学院 - XCPC请善待我们 - 李天祐, 樊智鑫, 梁亚鹏"
@t 148,0,1,"广东金融学院 - 你怎么知道我期末英语69 - 刘紫萱, 李思甜, 郑博诚"
@t 149,0,1,"天津商业大学 - 天使肖萧 - 肖卫东"
@t 150,0,1,"苏州工学院 - 邪气大王 - 谢起, 杜鹏飞, 张雨萱"
@t 151,0,1,"长春大学 - 派蒙的应急食品储备区 - 韩一鸣, 马嘉程, 章晨波"
@t 152,0,1,"徐州工程学院 - O(梦)复杂度 - 赵志程, 王畅, 王子阳"
@t 153,0,1,"宜春学院 - 蓬莱人形 - 李骏能, 叶子涵, 吴春燕"
@t 154,0,1,"大连交通大学 - 火箭汪汪队 - 丁留安, 矫金明, 周涛"
@t 155,0,1,"中原工学院 - 小狗WaWa队 - 刘祥懿, 徐逸飞, 吴林涛"
@t 156,0,1,"无锡太湖学院 - 蓝蓝蓝啊 - 杨光, 计耀晨, 于恒伟"
@t 157,0,1,"莆田学院 - 打完这把就退役 - 王其彬, 李烽, 沈炜程"
@t 158,0,1,"江西农业大学 - 拿牌去看那艺娜演唱会 - 邓俊威, 朱宇强, 吴帅斌"
@t 159,0,1,"福建商学院 - 再会 - 朱耀邦, 黄舒芃, 黄煌荣"
@t 160,0,1,"江西财经大学 - 阳光彩虹不白码 - 陶金杰, 李承志, 李润卓"
@t 161,0,1,"南昌航空大学 - 昌航小舞台,有码你就来 - 严嘉康, 舒康, 刘英祺"
@t 162,0,1,"南昌大学 - 大佬们让一让吧 - 黄朝增, 石绍培, 邹育龙"
@t 163,0,1,"九江学院 - 重生之学弟带我AC - 陈亮, 朱涛, 左鹏"
@t 164,0,1,"海南大学 - 煮啵我第一次打jxcpc能不能赏我块牌啊 - 陈皓月, 赵博, 李俊飞"
@t 165,0,1,"西安建筑科技大学 - 建大一队 - 张渊博, 邹凯, 李家琦"
@t 166,0,1,"江西农业大学 - 暴力小队 - 杨凯, 曾昭淦, 张景成"
@t 167,0,1,"武汉轻工大学 - ac之后去背滕王阁序拿免单 - 陈翊萱, 申卓毅, 郑哲文"
@t 168,0,1,"河北师范大学 - 黎明微光 - 袁凯鑫, 张坤元, 桂晟航"
@t 169,0,1,"福州外语外贸学院 - 绝望桂鱼想要学妹带飞 - 林远浩"
@t 170,0,1,"江西理工大学 - 江理队4 - 丁康, 吴吕明, 黄伟宸"
@t 171,0,1,"湖南涉外经济学院 - 先打一发暴力 - 陈星宇, 杨轩, 赵瑞翔"
@t 172,0,1,"广东金融学院 - 多多柠檬茶 - 翁博, 陈致昊, 陈俊明"
@t 173,0,1,"江西农业大学 - 战斗爽 - 宁臻, 王建, 万文茜"
@t 174,0,1,"江西农业大学 - 些许风霜，衣角微脏 - 吴天昊, 卢畅, 柴泽平"
@t 175,0,1,"江西农业大学 - 老年皮划艇 - 陈烨, 王威, 杨宪东"
@t 176,0,1,"中北大学 - 队友高数挂了还能打XCPC吗？ - 刘灿阳, 李欣颖, 冯翼"
@t 177,0,1,"湖北经济学院 - 样例都过了，交交交？ - 刘也, 周宇飞, 舒瀚"
@t 178,0,1,"湖南涉外经济学院 - 三个吊儿郎当 - 虞尚武, 唐攀林, 黄逸洲"
@t 179,0,1,"西南大学 - SWU-Mygo - 游斯惟, 韩清泉, 盛明睿"
@t 180,0,1,"齐鲁工业大学 - 我再也不搞抽象了QAQ - 刘迅阁, 李乐瑶, 刘鑫雨"
@t 181,0,1,"南昌大学 - 纷飞之雨 - 王建捷, 万佳伟, 罗嘉乐"
@t 182,0,1,"怀化学院 - 葡萄糖口服液 - 潘永承, 陈海洋, 盛羿达"
@t 183,0,1,"江西财经大学 - 喜欢只是错觉 - 衷铭川, 万俊哲, 张云菲"
@t 184,0,1,"湖北经济学院 - 击坠神明之日 - 杨佳慧, 郑奥, 秦川"
@t 185,0,1,"北京电子科技学院 - 从零到一的指针 - 叶抒宇, 王乐天, 段锦坤"
@t 186,0,1,"齐鲁工业大学 - 破茧成蝶 - 王鹏宇, 周金林, 王海科"
@t 187,0,1,"长春理工大学 - TheMusketeers - 张华基, 高振函, 王建闳"
@t 188,0,1,"山东理工大学 - 苯萘菲队 - 孙文桓, 何洪哲, 王一博"
@t 189,0,1,"东莞理工学院 - 人机调试 - 邓萌海, 姚焕增, 唐骁霖"
@t 190,0,1,"重庆对外经贸学院 - cia不多得llo - 詹宇腾, 钟鹏, 沈玉霖"
@t 191,0,1,"江西财经大学 - 打铁后在做什么？有没有空？可以来加训吗? - 钟明皓, 周君, 詹宇飞"
@t 192,0,1,"宁德师范学院 - 光变成爱音守护我 - 杨哲凯, 张耀隆, 黄海丰"
@t 193,0,1,"江西农业大学 - 青春期蒟蒻不会梦到奖牌 - 余政远, 刘云鹏, 王智"
@t 194,0,1,"河北师范大学 - 黎明曦光 - 张星, 郑杰鸣, 余杰"
@t 195,0,1,"南昌大学 - While(true) AC - 李裕燃, 邓宏杰, 邓志鹏"
@t 196,0,1,"广西城市职业大学 - 哈基米南北绿豆阿西噶阿西 - 郑力凡, 林志远, 唐转林"
@t 197,0,1,"衡阳师范学院 - 果宝特工 - 戴璐瑶, 王卫, 邹湘军"
@t 198,0,1,"内蒙古工业大学 - 希远 - 李耀, 苏耀文, 刘天祥"
@t 199,0,1,"景德镇陶瓷大学 - 纯开发党 - 楼家煜, 屈继根, 陈明耀"
@t 200,0,1,"东华理工大学 - 爱会消失吗？ - 尚志超, 薛笑运, 欧阳嘉隆"
@t 201,0,1,"浙江海洋大学 - 神经舵手 - 齐帆, 朱伊鹏, 马天昊"
@t 202,0,1,"南昌大学 - 不会helloworld - 唐昊梓, 曾宇辉, 欧阳曦"
@t 203,0,1,"南昌理工学院 - 夏日口袋 - 毛富豪, 李闪亮, 刘洋帆"
@t 204,0,1,"东莞理工学院 - 怎么你们两个这么强 - 梁展榕, 罗企翔, 王恺博"
@t 205,0,1,"江西理工大学南昌校区 - 击杀王睦子米 - 宋文东, 蓝隆涛, 范子成"
@t 206,0,1,"中国传媒大学 - 汗流浃背了对不队 - 邱千柔, 付钰茜, 魏钰杰"
@t 207,0,1,"南昌大学 - 让我康康怎么个事 - 刘翔宇, 饶文炳, 吴凡"
@t 208,0,1,"华中农业大学 - The world - 孙智满, 李美妍, 邢俊杰"
@t 209,0,1,"华中农业大学 - CCPC观光客 - 张晨曦, 王文杰, 何嘉梁"
@t 210,0,1,"南昌航空大学 - 我有一个摄金梦 - 邹伊扬, 龚子贤, 陈少聪"
@t 211,0,1,"重庆第二师范学院 - 暴力出奇迹 - 郑建秋, 傅锦洋, 王妍洁"
@t 212,0,1,"江西农业大学 - 遇到困难睡大觉 - 张楚, 王海玉, 曹政凯"
@t 213,0,1,"东莞理工学院 - 洪都大拇指大战42号混凝土 - 伍孝轩, 唐明川, 蔡星晨"
@t 214,0,1,"浙江工商大学 - 齐神和他的队友们 - 熊雷, 邵瑞敏, 李泽齐"
@t 215,0,1,"江西农业大学 - 什么都不会 - 李林跃, 黄馨瑶, 叶淑萌"
@t 216,0,1,"南昌理工学院 - 梦之翼 - 曾好, 曾正基, 曹炫锋"
@t 217,0,1,"成都锦城学院 - 打完给张宇带南昌拌粉 - 刘宇航, 杨哲, 肖依霖"
@t 218,0,1,"天津职业技术师范大学 - 狗不理算法 - 冯伟军, 王烁, 蒋雨晟"
@t 219,0,1,"临沂大学 - 中文队名里不能出现违禁词 - 张保阔, 贾增扬, 赵昱霖"
@t 220,0,1,"江西财经大学 - 鱼跃千帆竞,羊踏万里程 - 陈帆, 钟俊, 杨镇宁"
@t 221,0,1,"西安明德理工学院 - 有的兄弟有的 - 章洋, 黄策吾, 黄灿灿"
@t 222,0,1,"江西理工大学 - 江理队3 - 徐乐怡, 夏如意, 黄丽婷"
@t 223,0,1,"广东金融学院 - 玉米爱吃炮车 - 陈佳煜, 张建镇, 叶兆谦"
@t 224,0,1,"华东交通大学 - 最后亿舞 - 王锦洲, 王涛, 舒展华"
@t 225,0,1,"华中农业大学 - 小鸡小鸡你觉得我们能拿铜牌吗 - 潘玺名, 曾昭东, 吴佳利"
@t 226,0,1,"宜春学院 - 大雪深埋 - 万昭玮, 刘昊坤, 曾锦鹏"
@t 227,0,1,"江西农业大学 - 铁牌队 - 袁康, 陈厚瑞, 张浩楠"
@t 228,0,1,"华东交通大学 - 全部TLE - 张有恒, 刘紫阳, 黄杨承"
@t 229,0,1,"成都锦城学院 - 罚坐艺术家 - 朱科霖, 李鑫灏, 刘成珺"
@t 230,0,1,"南昌大学 - 码上AC - 钟凯文, 肖鑫, 晁志坚"
@t 231,0,1,"中国传媒大学 - 中午少年先疯队 - 杨希裕, 王雨鑫, 吴少泽"
@t 232,0,1,"长江大学 - 我有壹个AC梦 - 张栗溦, 张瀚, 何志坤"
@t 233,0,1,"南昌大学 - 哈基米 - 邹宇, 张远祥, 刘宇轩"
@t 234,0,1,"江西财经大学 - 蛋仔派队 - 曾林, 李志文, 张思宏"
@t 235,0,1,"华东交通大学 - 一切都是我们有铁牌的选择 - 李帆, 邓袁杰, 晏奕豪"
@t 236,0,1,"大连交通大学 - 我又幻想了 - 晏帅, 郝锦中, 张昊喻"
@t 237,0,1,"西安建筑科技大学 - 建大三队 - 刘济荣, 王杰, 王思远"
@t 238,0,1,"江西师范大学 - 超级码农 - 林泉, 龚睿智, 赖猛忠"
@t 239,0,1,"西安明德理工学院 - 喵喵队 - 韩腾飞, 周良根, 方哲"
@t 240,0,1,"东华理工大学 - 婺里看花 - 程志炜, 赖祥高, 黄勋"
@t 241,0,1,"西安科技大学 - 邦高祖怒斩八岐大蛇 - 朱佳乐, 熊立, 杨毅恒"
@t 242,0,1,"泉州信息工程学院 - 农村入见世面 - 叶凡, 高明凯, 吴能杰"
@t 243,0,1,"青岛农业大学 - 代码小魔仙 - 张宝文, 孟祥迪, 付志远"
@t 244,0,1,"宿州学院 - AC自动机会自动WA - 程宏俊, 邵宇辰, 夏铭杰"
@t 245,0,1,"广州商学院 - 我再也不吃KFC了 - 曾子豪, 赖广才, 林泽帆"
@t 246,0,1,"西安建筑科技大学 - 建大二队 - 郭旭东, 袁浩然, 井宇航"
@t 247,0,1,"郑州经贸学院 - 多吃一碗米粉能多A一道题吗？ - 董昭佑, 陈家润, 王福生"
@t 248,0,1,"浙江工商大学 - 一遍就队 - 吴畅婧, 陈丽莎, 黄雨涵"
@t 249,0,1,"南阳师范学院 - 龘䲜䨻㵘燚朤淼䖇㗊 - 黄枢涛, 曾令粤, 刘海博"
@t 250,0,1,"江西农业大学 - 重生当上大大大大王 - 张佳乐, 邱文豪, 曾宏苑"
@t 251,0,1,"江西师范大学 - 我要下班了 - 龚翔, 郑昱昕, 程文涛"
@t 252,0,1,"江西理工大学 - 霜月猫 - 喻文建, 李文畅, 潘建民"
@t 253,0,1,"南京工程学院 - 我其实是来旅游的 - 刘志杰, 陈旭晖, 胡议心"
@t 254,0,1,"江西农业大学 - 霖昕小队 - 钟小鹏, 刘昕璨, 陈杲霖"
@t 255,0,1,"中北大学 - 队友难铜还能起飞么 - 邓英昊, 孙一峰, 吕首威"
@t 256,0,1,"北京电子科技学院 - 不知道叫什么队 - 马新宇, 汪子涵, 洪子轩"
@t 257,0,1,"重庆第二师范学院 - 重生后AC总想攻略我 - 谭佳妮, 申朝清, 杜盈"
@t 258,0,1,"西安科技大学 - 我有异域症 - 周启洋, 文旭, 韦瑞臣"
@t 259,0,1,"江西水利电力大学 - 那一天的忧郁忧郁起来 - 涂鸣灏, 孔知足, 张子锟"
@t 260,0,1,"南昌大学 - 神之飞雪 - 李政庭, 王陈鸿, 彭轩"
@t 261,0,1,"西安明德理工学院 - 每次都是最后一舞 - 刘郑鑫, 刘育博, 丁艺恒"
@t 262,0,1,"泉州信息工程学院 - 火箭虫子吃的土豆就是马铃薯 - 胡力中, 陈凌涵, 何韵楚"
@t 263,0,1,"萍乡学院 - 黑丝萝莉大长腿 - 王文鑫, 张梓轩, 张承煌"
@t 264,0,1,"南昌大学 - 两颗牙小队 - 刘隽宁, 董康杰, 叶泽东"
@t 265,0,1,"山西工商学院 - 重生之算法竞赛一题不会 - 谢志华, 梁慧宇, 李欣悦"
@t 266,0,1,"大连东软信息学院 - 答案错误！土狗！ - 沈昊霆, 杨凯森, 曲文慧"
@t 267,0,1,"山西工程科技职业大学 - 代码不打烊队 - 史雨轩, 赵锐泫, 张瑞祥"
